title,price_and_currency,location,details_url,property_type,area,agency,agency_url,floor,price_per_m2,description,reference_number,is_top_ad,num_photos,date_added,offer_type,price,currency,city,neighborhood,site,ref_no
"продава Тристаен апартамент, 110 м2",315 093EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/strelbishte/tristaen/5998720/?sid=gzSTlT&page=5,PropertyType.TRISTAEN, 110 м2,Galiano Estates,,Етаж: 6 от 7,Цена на /м2/:2 864EUR,Без комисионна от страна на купувача!!! Galiano Estates има удоволствието да ви представи тристаен апартамент в новострояща се сграда. Разполагаме с ограничени бройки двустайни и тристайни...,,False,2,2025-01-08 09:37:21.212705,продава,315093,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 117 м2",317 620EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/6017652/?sid=gzSTlT&page=5,PropertyType.TRISTAEN, 117 м2,Luximmo Finest Estates,,Етаж:  от 15,Цена на /м2/:2 715EUR,"Ексклузивно представяме за продажба комфортен тристаен апартамент №7.52 в сграда S-Tower - нов проект с отличителен дизайн, висок клас на изпълнение, комуникативна локация и отлична възможност за...",,False,25,2025-01-08 09:37:21.213199,продава,317620,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 88 м2",320 000EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/dvustaen/5988906/?sid=gzSTlT&page=5,PropertyType.DVUSTAEN, 88 м2,АРСЕНАЛ - недвижими имоти,,Етаж: 2 от 17,Цена на /м2/:3 636EUR,.  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  . ПРЕУСТРОЕН .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .В...,,False,10,2025-01-08 09:37:21.213641,продава,320000,EUR,София,Изгрев,Site.IMOTINET,
"продава Четиристаен апартамент, 115 м2",320 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/chetiristaen/5608324/?sid=gzSTlT&page=5,PropertyType.CHETIRISTAEN, 115 м2,АРСЕНАЛ - недвижими имоти,,Етаж: 2 от 9,Цена на /м2/:2 783EUR,".  .  .  .  .  .  .  .  .  .  .  ЩЕ .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  . Ви предложим 'многофункционален' имот, ПОДХОДЯЩ както за жилище, така и за офис. Апартаментът се...",,False,10,2025-01-08 09:37:21.214090,продава,320000,EUR,София,Изток,Site.IMOTINET,
"продава Двустаен апартамент, 92 м2",320 000EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-izgrev/dvustaen/5871546/?sid=gzSTlT&page=5,PropertyType.DVUSTAEN, 92 м2,ЮНИК ЕСТЕЙТС,,Етаж: 3 от 7,Цена на /м2/:3 478EUR,Unique Estates предлага за продажба апартамент с една спалня в нова сграда на ул.Латинка в кв.Изгрев.Апртаментът разполага с голяма всекиднвна с трапезария от 30кв.м. и...,,False,1,2025-01-08 09:37:21.214595,продава,320000,EUR,София,Изгрев,Site.IMOTINET,
"продава Тристаен апартамент, 154 м2",324 156EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5976825/?sid=gzSTlT&page=5,PropertyType.TRISTAEN, 154 м2,АДРЕС Недвижими имоти АД,,Етаж: 4 от 7,Цена на /м2/:2 105EUR,"Просторен, тристаен апартамент в нова луксозна сграда, до мол Парадайс. Възможност за трета спалня. ЗП 136 кв.м. Голяма покривна тераса, която не е включена в квадратурата и цената. Отопление...",,False,11,2025-01-08 09:37:21.215058,продава,324156,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 91 м2",329 000EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/dvustaen/6012923/?sid=gzSTlT&page=5,PropertyType.DVUSTAEN, 91 м2,Революшън Сейлс,,Етаж: 3 от 5,Цена на /м2/:3 615EUR,"Революшън Естейт Ви представя двустаен ЮЖЕН апартамент в новострояща се сграда с АКТ 15 в ж.к. Изгрев.Сградата е локализирана в непосредствена близост до бул. Драган Цанков,...",,False,4,2025-01-08 09:37:21.215516,продава,329000,EUR,София,Изгрев,Site.IMOTINET,
"продава Тристаен апартамент, 80 м2",330 000EUR,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/tristaen/6013808/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 80 м2,Compass property,,Етаж: 3 от 4,Цена на /м2/:4 125EUR,"Компас Пропърти продава тристаен апартамент в Иван Вазов, до Южен парк.ЖИЛИЩНА ПЛОЩ: 68 квадратни метра, мазе 12 м2.РАЗПРЕДЕЛЕНИЕ:   просторен хол с кухня и балкон,...",,False,9,2025-01-08 09:37:23.340306,продава,330000,EUR,София,Иван Вазов,Site.IMOTINET,
"продава Тристаен апартамент, 96 м2",330 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/tristaen/5905371/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 96 м2,SUPRIMMO,,Етаж:  от 10,Цена на /м2/:3 438EUR,"Представяме автентично, напълно обзаведено тристайно жилище от 1963г., с чиста площ от 96 кв.м. Жилището се намира на ул. Незабравка в столичния престижен кв. „Изток”, на първа линия до Борисова...",,False,13,2025-01-08 09:37:23.340814,продава,330000,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 96 м2",330 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6015195/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 96 м2,Калиста Естейт,,Етаж: 4 от 6,Цена на /м2/:3 438EUR,Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи тристаен апартамент в ж.к. Хладилника.Обзавеждане: напълно обзаведенЕтап на строителство:...,,False,10,2025-01-08 09:37:23.341274,продава,330000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 112 м2",330 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/tristaen/5907198/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 112 м2,Явлена София,,Етаж: 6 от 7,Цена на /м2/:2 946EUR,Просторен 3-стаен апартамент в непосредствена близост до Борисовата градина в кв. Изток. Сградата е от 70-те години със заключващ се вход и предстоящо саниране по програмата за енергийна...,,False,19,2025-01-08 09:37:23.341772,продава,330000,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 158 м2",331 044EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5976827/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 158 м2,АДРЕС Недвижими имоти АД,,Етаж: 2 от 7,Цена на /м2/:2 095EUR,"Просторен, тристаен апартамент в нова луксозна сграда, до мол Парадайс.ЗП 139 кв.м, ет. 1-ви над магазини. Отопление - ток.Изложението е изток и юг. Мазе, включено в...",,False,10,2025-01-08 09:37:23.342222,продава,331044,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 158 м2",332 338EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5881842/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 158 м2,Революшън Сейлс,,Етаж: 4 от 6,Цена на /м2/:2 103EUR,"АКТ 16! ЛУКСОЗНИ ОБЩИ ЧАСТИ!Революшън Естейт Ви представя уникален тристаен апартамент, намиращ се на отлична локация  в ж.к. Хладилника.Основни характеристики на...",,False,11,2025-01-08 09:37:23.342673,продава,332338,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 162 м2",335 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5871383/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 162 м2,First Estates,,Етаж: 2 от 6,Цена на /м2/:2 068EUR,"Фърст Естейтс има удоволствието да Ви представи този практичен голям тристаен апартамент на 2 ри етаж от 6 етажна луксозна бутикова сграда с АКТ16. В непосредствена близост до МОЛ Парадайс, до...",,False,12,2025-01-08 09:37:23.343184,продава,335000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 100 м2",335 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/tristaen/5716842/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 100 м2,Luximmo Finest Estates,,Етаж:  от 14,Цена на /м2/:3 350EUR,"Ексклузивно представяме автентично тристайно жилище от 80-те години, с обща площ 100 кв.м, за продажба в престижния столичен кв. ""Изток"".Местоположението на имота е на емблематичната...",,False,5,2025-01-08 09:37:23.343698,продава,335000,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 162 м2",335 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5870763/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 162 м2,ЕКС НВД,,Етаж: 2 от 7,Цена на /м2/:2 068EUR,"Компания `ЕКС` представя на Вашето внимание тухлен, тристаен апартамент в един от най-желаните райони на София- жк Хладилнкка.МЕСТОПОЛОЖЕНИЕ: В близост до Южен парк, метростанция,...",,False,8,2025-01-08 09:37:23.344147,продава,335000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 99 м2",339 990EUR,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/tristaen/5983587/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 99 м2,АДРЕС Недвижими имоти АД,,Етаж: 2 от 5,Цена на /м2/:3 434EUR,"Просторен тристаен апартамент в елитния столичен квартал ""Иван Вазов"" пешеходно разстояние от ""Южен парк"". Жилището е с площ от 99 кв.м по нотариален акт и се състои от :...",,False,22,2025-01-08 09:37:23.344583,продава,339990,EUR,София,Иван Вазов,Site.IMOTINET,
"продава Тристаен апартамент, 100 м2",340 000EUR,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/tristaen/5793073/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 100 м2,ЮНИК ЕСТЕЙТС,,Етаж: 2 от 15,Цена на /м2/:3 400EUR,"Unique Estates има удоволствието да Ви представи един уникален тристаен апартамент в идеален център, на бул. „Витоша”, на метри от Южен парк.Имотът е...",,False,9,2025-01-08 09:37:23.345089,продава,340000,EUR,София,Иван Вазов,Site.IMOTINET,
"продава Тристаен апартамент, 136 м2",343 271EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/tristaen/5955338/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 136 м2,Galiano Estates,,Етаж: 2 от 9,Цена на /м2/:2 524EUR,"Galiano Estates Ви предлага тристаен апартамент в сграда с AKT16, която се намира в кв. Дианабад,Разпределението на помещенията е както следва: входно антре, всекидневна с трапезария и...",,False,3,2025-01-08 09:37:23.345594,продава,343271,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 126 м2",343 271EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/dvustaen/5682489/?sid=gzSTlT&page=6,PropertyType.DVUSTAEN, 126 м2,BULGARIAN PROPERTIES,,Етаж: 3,Цена на /м2/:2 724EUR,"За повече информация свържете се с нас и цитирайте референтния номер на имота. Моля, кажете, че сте видeли обявата в imoti.net.Референтен номер: Sfa 80351Тел: 0882 817...",,False,18,2025-01-08 09:37:23.346051,продава,343271,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 130 м2",344 644EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/5805229/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 130 м2,Luximmo Finest Estates,,Етаж:  от 15,Цена на /м2/:2 651EUR,"Ексклузивно представяме за продажба тристаен апартамент в сграда S-Tower - нов проект с отличителен дизайн, висок клас на изпълнение, комуникативна локация и отлична възможност за инвестиция....",,False,25,2025-01-08 09:37:23.346547,продава,344644,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 102 м2",345 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/strelbishte/tristaen/5902633/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 102 м2,Глобъл Сървисиз,,Етаж: 0 от 4,Цена на /м2/:3 382EUR,"Страхотен тристаен апартамент на топ място. Жилището се състои от дневна с кухненски бокс, 2 спални, баня с тоалетна, отделно тоалетна, две тераси. Изложение - югоизток. Мазе.",,False,1,2025-01-08 09:37:23.346989,продава,345000,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 161 м2",345 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5851449/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 161 м2,Калиста Естейт,,Етаж: 2 от 7,Цена на /м2/:2 143EUR,С ВЪЗМОЖНОСТ ЗА ДОПЪЛНИТЕЛНО ЗАКУПУВАНЕ НА ПАРКОМЯСТО!Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи тристаен апартамент в ж.к. Хладилника.,,False,10,2025-01-08 09:37:23.347458,продава,345000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 132 м2",347 257EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/5965691/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 132 м2,АДРЕС Недвижими имоти АД,,Етаж: 6 от 8,Цена на /м2/:2 631EUR,"Тристаен апартамент със застроена площ 102,51 кв.м. Разпределение: предверие, дневна с кухненски бокс 20,47 кв.м, две спални (17,93 кв.м и 12,88 кв.м), голяма тераса 17,38...",,False,2,2025-01-08 09:37:23.347902,продава,347257,EUR,София,Стрелбище,Site.IMOTINET,
"продава Двустаен апартамент, 84 м2",347 687EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/dvustaen/5881402/?sid=gzSTlT&page=6,PropertyType.DVUSTAEN, 84 м2,Рокит Пропъртис,,Етаж: 15 от 16,Цена на /м2/:4 139EUR,"""RockIT Properties"" има удоволствието да Ви представи нов дизайнерски апартамент за продажба в престижна жилищна сграда от най-висок клас.Завършен по най-високите стандарти, този...",,False,10,2025-01-08 09:37:23.348352,продава,347687,EUR,София,Изгрев,Site.IMOTINET,
"продава Двустаен апартамент, 84 м2",347 687EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/dvustaen/5852926/?sid=gzSTlT&page=6,PropertyType.DVUSTAEN, 84 м2,Galiano Estates,,Етаж: 15 от 16,Цена на /м2/:4 139EUR,Galiano estates ви представя просторен и модерно обзаведен двустаен апартамент в престижна сграда в кв. 'Изгрев'. Сградата е с впечатляваща визия и луксозни общи части. Разположена е на метри от...,,False,9,2025-01-08 09:37:23.348845,продава,347687,EUR,София,Изгрев,Site.IMOTINET,
"продава Многостаен апартамент, 238 м2",350 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/mnogostaen/5925430/?sid=gzSTlT&page=6,, 238 м2,АДРЕС Недвижими имоти АД,,Етаж: 6 от 6,Цена на /м2/:1 471EUR,"Многостаен непреходен апартамент в жк Студентски град /на границата с жк Дианабад и кв. Витоша/ Южно изложение - прекрасна панорама към Витоша планина! Тераса, която обикаля цялото жилище- 113...",,False,8,2025-01-08 09:37:23.349282,продава,350000,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 102 м2",350 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/tristaen/5944672/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 102 м2,АДРЕС Недвижими имоти АД,,Етаж: 2 от 5,Цена на /м2/:3 431EUR,"Тристаен, непреходен апартамент със застроена площ от 101,6 кв.м. на ет. 2. Разпределение: коридор, всекидневна с трапезария, отделна кухня, две спални, баня с тоалетна, тоалетна,...",,False,16,2025-01-08 09:37:23.349720,продава,350000,EUR,София,Изток,Site.IMOTINET,
"продава Четиристаен апартамент, 160 м2",350 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/chetiristaen/5811595/?sid=gzSTlT&page=6,PropertyType.CHETIRISTAEN, 160 м2,Глобъл Сървисиз,,Етаж: 3 от 12,Цена на /м2/:2 188EUR,"Просторен 4ст апартамент., находящ се на комуникативно място в кв. Стрелбище. Разпределение: две отделни стаи, хол с трапезария и кабинет, отделна кухня, тоалетна, баня, големи остъклени балкони....",,False,11,2025-01-08 09:37:23.350157,продава,350000,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 98 м2",350 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/tristaen/6014911/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 98 м2,Явлена Изток,,Етаж:,Цена на /м2/:3 571EUR,"Вие сте на крачка от мечтания дом!Предлагаме за продажба тристаен апартамент с площ от 98 кв.м, разположен в един от най-престижните и удобни квартали на София – Изток. За ваше удобство имота...",,False,13,2025-01-08 09:37:23.350604,продава,350000,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 123 м2",352 736EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/5965696/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 123 м2,АДРЕС Недвижими имоти АД,,Етаж: 1 от 8,Цена на /м2/:2 868EUR,"Тристаен апартамент със застроена площ 95,30 кв.м. Разпределение: предверие, дневна с кухненски бокс 31,23 кв.м, две спални (19,75 кв.м и 12,59 кв.м), тераса, баня с...",,False,2,2025-01-08 09:37:23.351064,продава,352736,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 140 м2",360 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/5924759/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 140 м2,Глобъл Сървисиз,,Етаж: 5 от 7,Цена на /м2/:2 571EUR,"Тристаен луксозно обзаведен апартамент в кв. Гоце Делчев, на комуникативно място в близост до спирки на градски транспорт, училища, поликлиника, Южен парк. Обща площ 140 кв.м., чиста площ 120...",,False,18,2025-01-08 09:37:23.351514,продава,360000,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 222 м2",364 800EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/5876339/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 222 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,,Етаж: 6 от 6,Цена на /м2/:1 643EUR,"БЕЗ КОМИСИОН ОТ КУПУВАЧА!Пред акт 16!ИРИДА НЕДВИЖИМИ ИМОТИ Ви предлага за продажба просторен, панорамен сам на етажа тристаен  апартамент в бутикова сграда  в...",,False,6,2025-01-08 09:37:23.352023,продава,364800,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 220 м2",364 800EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/5897097/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 220 м2,ХОУМЛАЙТ,,Етаж: 5 от 6,Цена на /м2/:1 658EUR,"Хоум Лайт предлага на Вашето внимание двустаен апартамент в така желания квартал - кв. Дианабад, намиращ се в бутикова шестетажна жилищна сграда с висок клас на удобства и подземен паркинг. Имотът...",,False,3,2025-01-08 09:37:23.352460,продава,364800,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 106 м2",369 200EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/dvustaen/5986061/?sid=gzSTlT&page=6,PropertyType.DVUSTAEN, 106 м2,ЮНИК ЕСТЕЙТС,,Етаж: 7 от 15,Цена на /м2/:3 483EUR,"Unique Estates представя на Вашето внимание двустаен апартамент за продажба в уникална по рода си сграда, съчетаваща модерна архитектура, първокласно качество на строителство и...",,False,9,2025-01-08 09:37:23.352957,продава,369200,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 83 м2",370 000EUR,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/tristaen/6003517/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 83 м2,Калиста Естейт,,Етаж: 2 от 8,Цена на /м2/:4 458EUR,"Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи тристаен апартамент в ж.к. Иван Вазов.Обзавеждане: обзаведен, за ремонтЕтап на...",,False,7,2025-01-08 09:37:23.353406,продава,370000,EUR,София,Иван Вазов,Site.IMOTINET,
"продава Тристаен апартамент, 130 м2",370 465EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/5965697/?sid=gzSTlT&page=6,PropertyType.TRISTAEN, 130 м2,АДРЕС Недвижими имоти АД,,Етаж: 5 от 8,Цена на /м2/:2 850EUR,"Тристаен апартамент със застроена площ 100,09 кв.м. Разпределение: предверие, дневна с кухненски бокс 32,11 кв.м, две спални (17,50 кв.м и 18,39 кв.м), тераса, баня с...",,False,2,2025-01-08 09:37:23.353854,продава,370465,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 130 м2",370 465EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/5965698/?sid=gzSTlT&page=7,PropertyType.TRISTAEN, 130 м2,АДРЕС Недвижими имоти АД,,Етаж: 1 от 8,Цена на /м2/:2 850EUR,"Тристаен апартамент със застроена площ 100,09 кв.м. Разпределение: предверие, дневна с кухненски бокс 32,11 кв.м, две спални (17,50 кв.м и 18,39 кв.м), тераса, баня с...",,False,2,2025-01-08 09:37:25.398081,продава,370465,EUR,София,Стрелбище,Site.IMOTINET,
"продава Многостаен апартамент, 112 м2",371 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/mnogostaen/5999038/?sid=gzSTlT&page=7,, 112 м2,АДРЕС Недвижими имоти АД,,Етаж: 3 от 15,Цена на /м2/:3 313EUR,"Апартамент  с три спални, кухня, дневна с трапезария, две бани с VC  и две  тераси.",,False,22,2025-01-08 09:37:25.398593,продава,371000,EUR,София,Стрелбище,Site.IMOTINET,
"продава Четиристаен апартамент, 147 м2",374 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/chetiristaen/6003368/?sid=gzSTlT&page=7,PropertyType.CHETIRISTAEN, 147 м2,ЕКС НВД,,Етаж: 8 от 8,Цена на /м2/:2 544EUR,"Компания `ЕКС` представя на Вашето внимание четиристаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт, училища, магазини от всякакъв тип.",,False,1,2025-01-08 09:37:25.399084,продава,374000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 127 м2",374 700EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5694506/?sid=gzSTlT&page=7,PropertyType.TRISTAEN, 127 м2,ЕРА Голд,,Етаж:,Цена на /м2/:2 950EUR,"ЕРА Голд Ви представя тристаен апартамент в луксозна резиденция до метростанция ""Витоша"", Южен парк и Ловен парк.Разпределение: Входно антре, дневна с кухненски бокс и трапезария 36...",,False,12,2025-01-08 09:37:25.399544,продава,374700,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 158 м2",379 200EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5884208/?sid=gzSTlT&page=7,PropertyType.TRISTAEN, 158 м2,Калиста Естейт,,Етаж: 4 от 6,Цена на /м2/:2 400EUR,Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи тристаен апартамент в ж.к. Хладилника.Обзавеждане: шпакловка и замазкаЕтап на...,,False,10,2025-01-08 09:37:25.400005,продава,379200,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 112 м2",379 999EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/tristaen/6001038/?sid=gzSTlT&page=7,PropertyType.TRISTAEN, 112 м2,SUPRIMMO,,Етаж:  от 7,Цена на /м2/:3 393EUR,"Представяме просторен, светъл тристаен апартамент на ул. Козяк в кв. Хладилника. Жилището се намира на трети жилищен етаж в поддържана кооперация. Сградата е разположена на първа линия с панорамна...",,False,15,2025-01-08 09:37:25.400457,продава,379999,EUR,София,Хладилника,Site.IMOTINET,
"продава Многостаен апартамент, 190 м2",379 999EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/mnogostaen/5984961/?sid=gzSTlT&page=7,, 190 м2,Титан пропъртис продажби,,Етаж: 7 от 7,Цена на /м2/:2 000EUR,"Титан Пропъртис - офис Черни връх има удоволствието да Ви представи слънчев непреходен многостаен апартамент в един от предпочитаните квартали на гр.София - в ж.к. Стрелбище - комуникативно място,...",,False,10,2025-01-08 09:37:25.400903,продава,379999,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 134 м2",382 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6014007/?sid=gzSTlT&page=7,PropertyType.TRISTAEN, 134 м2,Титан Пропъртис,,Етаж: 5 от 7,Цена на /м2/:2 851EUR,"Титан Пропъртис има удоволствието да Ви представи тристаен апартамент в ж.к. Лозенец. В близост са разположени спирки на градски транспорт, търговски обекти, медецински заведения, както и зони за...",,False,15,2025-01-08 09:37:25.401351,продава,382000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 134 м2",382 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5971352/?sid=gzSTlT&page=7,PropertyType.TRISTAEN, 134 м2,Титан Пропъртис,,Етаж: 5 от 7,Цена на /м2/:2 851EUR,"Титан Пропъртис има удоволствието да Ви представи тристаен апартамент в кв. Хладилника. В близост са разположени спирки на градски транспорт, търговски обекти, медецински заведения, както и зони...",,False,11,2025-01-08 09:37:25.401795,продава,382000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 133 м2",383 040EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5884211/?sid=gzSTlT&page=7,PropertyType.TRISTAEN, 133 м2,Калиста Естейт,,Етаж: 4 от 6,Цена на /м2/:2 880EUR,Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи тристаен апартамент в ж.к. Хладилника.Обзавеждане: шпакловка и замазкаЕтап на...,,False,11,2025-01-08 09:37:25.402251,продава,383040,EUR,София,Хладилника,Site.IMOTINET,
