price_text,title,location,details_text,description,details_url,ref_no,offer_type,agency_name,num_photos,total_offers,price_per_m2,search_url,scraped_at
103 833 €,Двустаен апартамент(Предварителни продажби ),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:74.70 м²Спални:1Етаж:2Етажност на сградата:10,,https://www.suprimmo.bg/imot-137078-dvustaen-apartament-v-nov-inovativen-kompleks-v-kv-hristo-smirnenski/,PLV-137078,продава,Suprimmo,3,261,1390.0,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.502577
164 852 €,Тристаен апартамент(Предварителни продажби ),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:120.33 м²Спални:2Етаж:2Етажност на сградата:10,,https://www.suprimmo.bg/imot-137082-tristaen-apartament-v-nov-inovativen-kompleks-v-kv-hristo-smirnenski/,PLV-137082,продава,Suprimmo,3,261,1370.0,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.503519
391 179 €,Четиристаен апартамент(Предварителни продажби ),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:264.31 м²Спални:3Етаж:7Етажност на сградата:7,,https://www.suprimmo.bg/imot-137083-mnogostaen-apartament-v-nov-inovativen-kompleks-v-kv-hristo-smirnenski/,PLV-137083,продава,Suprimmo,3,261,1480.0,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.504448
360 000 €,Четиристаен апартамент,"гр. Пловдив / кв. Център / Пловдивска област, България",Площ:121 м²Спални:3Етаж:4Етажност на сградата:6,,https://www.suprimmo.bg/imot-137019-dizaynerski-mnogostaen-apartament-v-idealniya-tsentar-na-plovdiv/,PLV-137019,продава,Suprimmo,3,261,2975.21,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.505429
259 800 €,Тристаен апартамент,"гр. Пловдив / кв. Център / Пловдивска област, България",Площ:78 м²Спални:2Етаж:1Етажност на сградата:4,,https://www.suprimmo.bg/imot-137039-tristaen-apartament-v-sanirana-tuhlena-sgrada-v-idealniya-tsentar-na-plovdiv/,PLV-137039,продава,Suprimmo,3,261,3330.77,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.506311
119 900 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:132.50 м²Спални:2Етаж:5Етажност на сградата:5,,https://www.suprimmo.bg/imot-137053-tristaen-apartament-v-nov-kompleks-ot-dve-malki-sgradi-v-kv-hristo-smirnenski/,PLV-137053,продава,Suprimmo,3,261,904.91,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.507209
Цена по запитване,Едностаен апартамент(В процес на строителство),"гр. Пловдив / кв. Остромила / Пловдивска област, България",Площ:39 м²Етаж:2Етажност на сградата:3,,https://www.suprimmo.bg/imot-136977-studio-v-inovativen-kompleks-v-kv-ostromila/,PLV-136977,продава,Suprimmo,3,261,,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.508053
156 650 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Кършияка / Пловдивска област, България",Площ:104.43 м²Спални:2Етаж:3Етажност на сградата:6,,https://www.suprimmo.bg/imot-125014-tristaen-apartament-v-butikov-kompleks-kv-karshiyaka-v-plovdiv/,PLV-125014,продава,Suprimmo,3,261,1500.05,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.509044
90 000 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Беломорски / Пловдивска област, България",Площ:72.56 м²Спални:1Етаж:4Етажност на сградата:4,,https://www.suprimmo.bg/imot-122427-nov-dvustaen-apartament-v-moderen-kompleks-s-akt-14/,PLV-122427,продава,Suprimmo,3,261,1240.35,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.509974
165 440 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Кършияка / Пловдивска област, България",Площ:110.35 м²Спални:2Етаж:3Етажност на сградата:6,,https://www.suprimmo.bg/imot-125017-tristaen-apartament-novo-stroitelstvo-v-kv-karshiyaka-v-plovdiv/,PLV-125017,продава,Suprimmo,3,261,1499.23,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.510974
340 000 €,Четиристаен апартамент,"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:205.98 м²Спални:3Етаж:4Етажност на сградата:5,,https://www.suprimmo.bg/imot-127844-nov-prostoren-apartament-v-savremennen-kompleks-s-akt-16-do-park/,PLV-127844,продава,Suprimmo,3,261,1650.65,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.511905
107 090 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Кършияка / Пловдивска област, България",Площ:71.39 м²Спални:1Етаж:5Етажност на сградата:6,,https://www.suprimmo.bg/imot-117005-dvustaen-apartament-v-nov-kompleks-v-kv-karshiyaka-v-plovdiv/,PLV-117005,продава,Suprimmo,3,261,1500.07,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.512872
165 000 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Кършияка / Пловдивска област, България",Площ:110.29 м²Спални:2Етаж:4Етажност на сградата:6,,https://www.suprimmo.bg/imot-117006-tristaen-apartament-v-nov-kompleks-v-kv-karshiyaka-v-plovdiv/,PLV-117006,продава,Suprimmo,3,261,1496.06,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:31.513840
105 700 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Беломорски / Пловдивска област, България",Площ:85 м²Спални:2Етаж:3Етажност на сградата:4,,https://www.suprimmo.bg/imot-136838-tristaen-apartament-v-nov-kompleks-v-yujnata-chast-na-plovdiv/,PLV-136838,продава,Suprimmo,3,261,1243.53,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.318650
157 000 €,Двустаен апартамент,"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:73 м²Спални:1Етаж:7Етажност на сградата:7,,https://www.suprimmo.bg/imot-136812-moderen-nov-dvustaen-apartament-v-zatvoren-kompleks-do-mall-plovdiv/,PLV-136812,продава,Suprimmo,3,261,2150.68,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.319548
95 511 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:68.22 м²Спални:1Етаж:7Етажност на сградата:7,,https://www.suprimmo.bg/imot-133141-dvustaen-apartament-v-nov-kompleks-ot-tri-sgradi-do-grebnata-baza-v-plovdiv/,PLV-133141,продава,Suprimmo,3,261,1400.04,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.320464
151 331 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:112.10 м²Спални:2Етаж:3Етажност на сградата:7,,https://www.suprimmo.bg/imot-133142-tristaen-apartament-v-nov-kompleks-ot-tri-sgradi-do-grebnata-baza-v-plovdiv/,PLV-133142,продава,Suprimmo,3,261,1349.96,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.321432
193 414 €,Четиристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:206.86 м²Спални:3Етаж:7Етажност на сградата:7,,https://www.suprimmo.bg/imot-133144-apartament-s-tri-spalni-i-panoramna-terasa-v-nov-kompleks-do-grebnata-baza-v-plovdiv/,PLV-133144,продава,Suprimmo,3,261,935.0,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.322365
98 500 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Остромила / Пловдивска област, България",Площ:70.28 м²Спални:1Етаж:1Етажност на сградата:5,,https://www.suprimmo.bg/imot-134234-dvustaen-apartament-s-veranda-v-etap-2-na-nov-kompleks-v-kv-ostromila/,PLV-134234,продава,Suprimmo,3,261,1401.54,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.323305
99 500 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Остромила / Пловдивска област, България",Площ:71.47 м²Спални:1Етаж:4Етажност на сградата:5,,https://www.suprimmo.bg/imot-134235-dvustaen-apartament-v-etap-2-na-nov-kompleks-v-kv-ostromila/,PLV-134235,продава,Suprimmo,3,261,1392.19,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.324229
132 000 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Остромила / Пловдивска област, България",Площ:95.43 м²Спални:2Етаж:4Етажност на сградата:5,,https://www.suprimmo.bg/imot-134237-tristaen-apartament-v-etap-2-na-nov-kompleks-v-kv-ostromila/,PLV-134237,продава,Suprimmo,3,261,1383.21,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.325172
110 980 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Каменица 2 / Пловдивска област, България",Площ:65.28 м²Спални:1Етаж:5Етажност на сградата:12,,https://www.suprimmo.bg/imot-134583-dvustaen-apartament-v-nov-luksozen-kompleks-v-kv-kamenitsa-2-do-park-lauta/,PLV-134583,продава,Suprimmo,3,261,1700.06,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.326107
158 340 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Каменица 2 / Пловдивска област, България",Площ:109.20 м²Спални:2Етаж:9Етажност на сградата:12,,https://www.suprimmo.bg/imot-134585-tristaen-apartament-v-nov-luksozen-kompleks-v-kv-kamenitsa-2-do-park-lauta/,PLV-134583,продава,Suprimmo,3,261,1450.0,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.327045
268 068 €,Четиристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Каменица 2 / Пловдивска област, България",Площ:219.73 м²Спални:3Етаж:11Етажност на сградата:12,,https://www.suprimmo.bg/imot-134586-mnogostaen-apartament-v-nov-luksozen-kompleks-v-kv-kamenitsa-2-do-park-lauta/,PLV-134586,продава,Suprimmo,3,261,1219.99,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.327994
106 500 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Гагарин / Пловдивска област, България",Площ:73.24 м²Спални:1Етаж:9Етажност на сградата:11,,https://www.suprimmo.bg/imot-117112-dvustaen-apartament-v-moderen-kompleks-v-kv-gagarin/,PLV-117112,продава,Suprimmo,3,261,1454.12,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.328971
150 900 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Гагарин / Пловдивска област, България",Площ:103.96 м²Спални:2Етаж:6Етажност на сградата:10,,https://www.suprimmo.bg/imot-117115-tristaen-apartament-v-moderen-kompleks-v-kv-gagarin/,PLV-117115,продава,Suprimmo,3,261,1451.52,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.329943
238 900 €,Четиристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Гагарин / Пловдивска област, България",Площ:183.70 м²Спални:3Етаж:12Етажност на сградата:12,,https://www.suprimmo.bg/imot-117117-nov-apartament-s-tri-spalni-v-moderen-kompleks-v-kv-gagarin-/,PLV-117117,продава,Suprimmo,3,261,1300.49,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.330939
141 233 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Остромила / Пловдивска област, България",Площ:106.51 м²Спални:2Етаж:4Етажност на сградата:4,,https://www.suprimmo.bg/imot-136514-tristaen-apartament-v-nov-inovativen-kompleks-v-kv-ostromila/,PLV-136514,продава,Suprimmo,3,261,1326.01,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.331836
87 848 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Остромила / Пловдивска област, България",Площ:66.25 м²Спални:1Етаж:1Етажност на сградата:4,,https://www.suprimmo.bg/imot-136516-dvustaen-apartament-v-nov-inovativen-kompleks-v-kv-ostromila/,PLV-136516,продава,Suprimmo,3,261,1326.01,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.332736
202 634 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:112.57 м²Спални:2Етаж:3Етажност на сградата:7,,https://www.suprimmo.bg/imot-136517-tristaen-apartament-v-nova-butikova-sgrada-v-kv-hristo-smirnenski/,PLV-136517,продава,Suprimmo,3,261,1800.07,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.333660
137 243 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:76 м²Спални:1Етаж:3Етажност на сградата:7,,https://www.suprimmo.bg/imot-136518-dvustaen-apartament-v-nova-butikova-sgrada-v-kv-hristo-smirnenski/,PLV-136518,продава,Suprimmo,3,261,1805.83,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.334571
512 000 €,Тристаен апартамент,"гр. Пловдив / кв. Кършияка / Пловдивска област, България",Площ:205 м²Спални:2Етаж:2Етажност на сградата:4,,https://www.suprimmo.bg/imot-136593-tristaen-apartament-s-garaj-parkomyasto-i-dopalnitelni-pomeshteniya-do-novotel-plovdiv/,PLV-136593,продава,Suprimmo,3,261,2497.56,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.335448
151 295 €,Двустаен апартамент,"гр. Пловдив / кв. Каменица 1 / Пловдивска област, България",Площ:65.78 м²Спални:1Етаж:4Етажност на сградата:5,,https://www.suprimmo.bg/imot-136545-dvustaen-apartament-v-nova-sgrada-v-tsentara-na-plovdiv/,PLV-136545,продава,Suprimmo,3,261,2300.02,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.336373
169 165 €,Двустаен апартамент,"гр. Пловдив / кв. Каменица 1 / Пловдивска област, България",Площ:73 м²Спални:1Етаж:3Етажност на сградата:4,,https://www.suprimmo.bg/imot-136588-dvustaen-apartament-novo-stroitelstvo-v-tsentara-na-plovdiv/,PLV-136588,продава,Suprimmo,3,261,2317.33,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.337274
153 456 €,Двустаен апартамент,"гр. Пловдив / кв. Каменица 1 / Пловдивска област, България",Площ:66.72 м²Спални:1Етаж:4Етажност на сградата:4,,https://www.suprimmo.bg/imot-136590-dvustaen-apartament-v-butikova-sgrada-v-sartseto-na-plovdiv/,PLV-136590,продава,Suprimmo,3,261,2300.0,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.338172
Цена по запитване,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:114.78 м²Спални:2Етаж:3Етажност на сградата:11,,https://www.suprimmo.bg/imot-117762-tristaen-apartament-v-nov-luksozen-kompleks-do-grebnata-baza-/,PLV-117762,продава,Suprimmo,3,261,,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.339066
116 948 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:75.94 м²Спални:1Етаж:2Етажност на сградата:9,,https://www.suprimmo.bg/imot-136511-dvustaen-apartament-v-nov-inovativen-kompleks-v-kv-hristo-smirnenski/,PLV-136511,продава,Suprimmo,3,261,1540.01,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:34.339996
174 221 €,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:113.13 м²Спални:2Етаж:3Етажност на сградата:9,,https://www.suprimmo.bg/imot-136512-tristaen-apartament-v-nov-inovativen-kompleks-do-grebnata-baza/,PLV-136512,продава,Suprimmo,3,261,1540.01,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:37.162552
Цена по запитване,Тристаен апартамент,"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:101.62 м²Спални:2Етаж:9Етажност на сградата:11,,https://www.suprimmo.bg/imot-124169-tristaen-apartament-v-nova-luksozna-sgrada-do-grebnata-baza/,PLV-124169,продава,Suprimmo,3,261,,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:37.163427
286 500 €,Тристаен апартамент,"гр. Пловдив / кв. Каменица 1 / Пловдивска област, България",Площ:115.51 м²Спални:2Етаж:2Етажност на сградата:6,,https://www.suprimmo.bg/imot-136494-tristaen-apartament-v-premium-sgrada-v-tsentara-na-plovdiv-kv-kamenitsa-1/,PLV-136494,продава,Suprimmo,3,261,2480.3,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:37.164388
Цена по запитване,Двустаен апартамент,"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:65.21 м²Спални:1Етаж:2Етажност на сградата:11,,https://www.suprimmo.bg/imot-107179-dvustaen-apartament-novo-stroitelstvo-v-luksozen-kompleks-do-grebnata-baza/,PLV-107179,продава,Suprimmo,3,261,,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:37.165234
110 000 €,Двустаен апартамент(Предварителни продажби ),"гр. Пловдив / кв. Кършияка / Пловдивска област, България",Площ:71.58 м²Спални:1Етаж:3Етажност на сградата:4,,https://www.suprimmo.bg/imot-136466-dvustaen-apartament-v-etap-4-na-nov-kompleks-do-reka-maritsa-v-plovdiv/,PLV-136466,продава,Suprimmo,3,261,1536.74,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:37.166216
200 000 €,Тристаен апартамент(Предварителни продажби ),"гр. Пловдив / кв. Кършияка / Пловдивска област, България",Площ:131.24 м²Спални:2Етаж:3Етажност на сградата:4,,https://www.suprimmo.bg/imot-136468-tristaen-apartament-v-etap-4-na-nov-kompleks-do-reka-maritsa-v-plovdiv/,PLV-136468,продава,Suprimmo,3,261,1523.93,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:37.167200
Цена по запитване,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:68.39 м²Спални:1Етаж:5Етажност на сградата:11,,https://www.suprimmo.bg/imot-124657-dvustaen-apartament-v-nov-luksozen-kompleks-do-grebnata-baza/,PLV-124657,продава,Suprimmo,3,261,,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:37.168087
Цена по запитване,Тристаен апартамент(В процес на строителство),"гр. Пловдив / кв. Христо Смирненски / Пловдивска област, България",Площ:99.73 м²Спални:2Етаж:4Етажност на сградата:7,,https://www.suprimmo.bg/imot-119410-tristaen-apartament-v-nov-kompleks-ot-zatvoren-tip-do-mall-plovdiv-i-park-otdih-i-kultura/,PLV-119410,продава,Suprimmo,3,261,,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:37.168991
112 207 €,Двустаен апартамент(В процес на строителство),"гр. Пловдив / кв. Кючук Париж / Пловдивска област, България",Площ:70.13 м²Спални:1Етаж:2Етажност на сградата:6,,https://www.suprimmo.bg/imot-136329-dvustaen-apartament-v-nova-luksozna-sgrada-v-kv-kyuchuk-parij/,PLV-136329,продава,Suprimmo,3,261,1599.99,https://www.suprimmo.bg/prodajba/bulgaria/oblast-plovdiv/plovdiv-imoti/po-tip-apartamenti/,2026-01-25T20:43:37.169908
