price_text,title,location,area_text,floor,description,details_url,ref_no,offer_type,agency_name,num_photos,total_offers,price_per_m2,search_url,scraped_at
1023 €,Двустаен апартамент,гр. София / кв. Бояна Софийска област / България,108 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-36945-dvustaen-apartament-pod-naem-v-sofiya.html,36945,наем,Luximmo,0,0,9.47,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.750389
999 €,Тристаен апартамент,гр. София / кв. Дружба 2 Софийска област / България,116 м,13,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-40288-tristaen-apartament-pod-naem-v-sofiya.html,40288,наем,Luximmo,0,0,8.61,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.751897
1400 €,Тристаен апартамент,гр. София / кв. Манастирски ливади - Изток Софийска област / България,114.13 м,3,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-42294-tristaen-apartament-pod-naem-v-sofiya.html,42294,наем,Luximmo,0,0,12.27,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.753138
1900 €,Тристаен апартамент,гр. София / кв. Дианабад Софийска област / България,122 м,11,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-38790-tristaen-apartament-pod-naem-v-sofiya.html,38790,наем,Luximmo,0,0,15.57,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.754956
1430 €,Тристаен апартамент,гр. София / кв. Кръстова вада Софийска област / България,80 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-41174-tristaen-apartament-pod-naem-v-sofiya.html,41174,наем,Luximmo,0,0,17.88,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.756356
818 €,Двустаен апартамент,гр. София / кв. Лозенец Софийска област / България,67 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-27512-dvustaen-apartament-pod-naem-v-sofiya.html,27512,наем,Luximmo,0,0,12.21,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.757577
2500 €,Тристаен апартамент,гр. София / кв. Манастирски ливади - Изток Софийска област / България,205 м,4,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-17680-tristaen-apartament-pod-naem-v-sofiya.html,17680,наем,Luximmo,0,0,12.2,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.759504
2500 €,Пентхаус,гр. София / кв. Студентски град Софийска област / България,420 м,9,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-penthausi/luksozen-imot-34941-penthaus-pod-naem-v-sofiya.html,34941,наем,Luximmo,0,0,5.95,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.760890
1600 €,Тристаен апартамент,гр. София / кв. Кръстова вада Софийска област / България,110 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-40184-tristaen-apartament-pod-naem-v-sofiya.html,40184,наем,Luximmo,0,0,14.55,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.762358
770 €,Тристаен апартамент,гр. София / кв. Витоша Софийска област / България,80 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-27176-tristaen-apartament-pod-naem-v-sofiya.html,27176,наем,Luximmo,0,0,9.62,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.763790
1300 €,Тристаен апартамент,гр. София / кв. Борово Софийска област / България,105 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47577-tristaen-apartament-pod-naem-v-sofiya.html,47577,наем,Luximmo,0,0,12.38,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.765263
900 €,Двустаен апартамент,гр. София / кв. Манастирски ливади - Изток Софийска област / България,88 м,,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47581-dvustaen-apartament-pod-naem-v-sofiya.html,47581,наем,Luximmo,0,0,10.23,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.766693
1300 €,Тристаен апартамент,гр. София / кв. Център Софийска област / България,130 м,3,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47582-tristaen-apartament-pod-naem-v-sofiya.html,47582,наем,Luximmo,0,0,10.0,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.768242
900 €,Двустаен апартамент,гр. София / кв. Манастирски ливади - Изток Софийска област / България,70 м,6,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47570-dvustaen-apartament-pod-naem-v-sofiya.html,47570,наем,Luximmo,0,0,12.86,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:31.769366
710 €,Двустаен апартамент,гр. София / кв. Студентски град Софийска област / България,65 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47566-dvustaen-apartament-pod-naem-v-sofiya.html,47566,наем,Luximmo,0,0,10.92,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.898040
850 €,Двустаен апартамент,гр. София / кв. Лозенец Софийска област / България,62 м,4,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47567-dvustaen-apartament-pod-naem-v-sofiya.html,47567,наем,Luximmo,0,0,13.71,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.899192
850 €,Двустаен апартамент,гр. София / кв. Лозенец Софийска област / България,80 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47568-dvustaen-apartament-pod-naem-v-sofiya.html,47568,наем,Luximmo,0,0,10.62,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.900224
1790 €,Тристаен апартамент,гр. София / кв. Кръстова вада Софийска област / България,112.54 м,3,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-43623-tristaen-apartament-pod-naem-v-sofiya.html,43623,наем,Luximmo,0,0,15.91,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.901796
900 €,Двустаен апартамент,гр. София / кв. Кръстова вада Софийска област / България,75 м,7,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47515-dvustaen-apartament-pod-naem-v-sofiya.html,47515,наем,Luximmo,0,0,12.0,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.903303
950 €,Двустаен апартамент,гр. София / кв. Лозенец Софийска област / България,64 м,6,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47523-dvustaen-apartament-pod-naem-v-sofiya.html,47523,наем,Luximmo,0,0,14.84,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.904660
1300 €,Тристаен апартамент,гр. София / кв. Драгалевци Софийска област / България,128 м,3,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47525-tristaen-apartament-pod-naem-v-sofiya.html,47525,наем,Luximmo,0,0,10.16,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.906160
1000 €,Двустаен апартамент,гр. София / кв. Център Софийска област / България,80 м,4,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47526-dvustaen-apartament-pod-naem-v-sofiya.html,47526,наем,Luximmo,0,0,12.5,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.907441
1490 €,Мезонет,гр. София / кв. Център Софийска област / България,135 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-mezoneti/luksozen-imot-47528-mezonet-pod-naem-v-sofiya.html,47528,наем,Luximmo,0,0,11.04,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.908917
750 €,Двустаен апартамент,гр. София / кв. Лозенец Софийска област / България,71 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-40402-dvustaen-apartament-pod-naem-v-sofiya.html,40402,наем,Luximmo,0,0,10.56,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.910250
750 €,Двустаен апартамент,гр. София / кв. Оборище Софийска област / България,71 м,6,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47503-dvustaen-apartament-pod-naem-v-sofiya.html,47503,наем,Luximmo,0,0,10.56,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.911475
750 €,Двустаен апартамент,гр. София / кв. Подуяне Софийска област / България,71 м,6,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47504-dvustaen-apartament-pod-naem-v-sofiya.html,47504,наем,Luximmo,0,0,10.56,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.912668
1450 €,Тристаен апартамент,гр. София / кв. Младост 4 Софийска област / България,104 м,1,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47505-tristaen-apartament-pod-naem-v-sofiya.html,47505,наем,Luximmo,0,0,13.94,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.914135
800 €,Двустаен апартамент,гр. София / кв. Център Софийска област / България,65 м,1,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47512-dvustaen-apartament-pod-naem-v-sofiya.html,47512,наем,Luximmo,0,0,12.31,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.915516
800 €,Двустаен апартамент,гр. София / кв. Витоша Софийска област / България,55 м,1,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47483-dvustaen-apartament-pod-naem-v-sofiya.html,47483,наем,Luximmo,0,0,14.55,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.916758
1495 €,Тристаен апартамент,гр. София / кв. в.з.Малинова долина Софийска област / България,110 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47485-tristaen-apartament-pod-naem-v-sofiya.html,47485,наем,Luximmo,0,0,13.59,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.918095
1600 €,Тристаен апартамент,гр. София / кв. Стрелбище Софийска област / България,150 м,4,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47487-tristaen-apartament-pod-naem-v-sofiya.html,47487,наем,Luximmo,0,0,10.67,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.919505
670 €,Двустаен апартамент,гр. София / кв. Малинова долина Софийска област / България,65 м,3,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-46857-dvustaen-apartament-pod-naem-v-sofiya.html,46857,наем,Luximmo,0,0,10.31,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.920831
3400 €,Многостаен апартамент,гр. София / кв. Витоша Софийска област / България,288 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-mnogostayni-apartamenti/luksozen-imot-47462-mnogostaen-apartament-pod-naem-v-sofiya.html,47462,наем,Luximmo,0,0,11.81,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.922761
900 €,Двустаен апартамент,гр. София / кв. Дървеница Софийска област / България,115 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47463-dvustaen-apartament-pod-naem-v-sofiya.html,47463,наем,Luximmo,0,0,7.83,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.923877
850 €,Двустаен апартамент,гр. София / кв. Витоша Софийска област / България,100 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47464-dvustaen-apartament-pod-naem-v-sofiya.html,47464,наем,Luximmo,0,0,8.5,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.925172
1400 €,Четиристаен апартамент,гр. София / кв. Изток Софийска област / България,250 м,3,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-chetiristayni-apartamenti/luksozen-imot-47475-chetiristaen-apartament-pod-naem-v-sofiya.html,47475,наем,Luximmo,0,0,5.6,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.926315
1800 €,Тристаен апартамент,гр. София / кв. Кръстова вада Софийска област / България,150 м,8,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47431-tristaen-apartament-pod-naem-v-sofiya.html,47431,наем,Luximmo,0,0,12.0,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.927707
1350 €,Тристаен апартамент,гр. София / кв. Симеоново Софийска област / България,135 м,,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47432-tristaen-apartament-pod-naem-v-sofiya.html,47432,наем,Luximmo,0,0,10.0,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:34.929146
700 €,Двустаен апартамент,гр. София / кв. м-т Детски град Софийска област / България,74 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47438-dvustaen-apartament-pod-naem-v-sofiya.html,47438,наем,Luximmo,0,0,9.46,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.022262
900 €,Двустаен апартамент,гр. София / кв. Кръстова вада Софийска област / България,65 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47441-dvustaen-apartament-pod-naem-v-sofiya.html,47441,наем,Luximmo,0,0,13.85,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.023634
1050 €,Тристаен апартамент,гр. София / кв. Малинова долина Софийска област / България,75 м,8,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47452-tristaen-apartament-pod-naem-v-sofiya.html,47452,наем,Luximmo,0,0,14.0,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.025165
850 €,Двустаен апартамент,гр. София / кв. Малинова долина Софийска област / България,60 м,7,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47454-dvustaen-apartament-pod-naem-v-sofiya.html,47454,наем,Luximmo,0,0,14.17,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.026600
1050 €,Двустаен апартамент,гр. София / кв. Лозенец Софийска област / България,89 м,1,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47465-dvustaen-apartament-pod-naem-v-sofiya.html,47465,наем,Luximmo,0,0,11.8,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.027796
880 €,Двустаен апартамент,гр. София / кв. Овча купел 2 Софийска област / България,94 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-47466-dvustaen-apartament-pod-naem-v-sofiya.html,47466,наем,Luximmo,0,0,9.36,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.029041
860 €,Двустаен апартамент,гр. София / кв. Изгрев Софийска област / България,91 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-dvustayni-apartamenti/luksozen-imot-28532-dvustaen-apartament-pod-naem-v-sofiya.html,28532,наем,Luximmo,0,0,9.45,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.030442
2230 €,Тристаен апартамент,гр. София / кв. Център Софийска област / България,120 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47419-tristaen-apartament-pod-naem-v-sofiya.html,47419,наем,Luximmo,0,0,18.58,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.031750
1200 €,Тристаен апартамент,гр. София / кв. Център Софийска област / България,150.55 м,7,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47430-tristaen-apartament-pod-naem-v-sofiya.html,47430,наем,Luximmo,0,0,7.97,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.033192
1242 €,Тристаен апартамент,гр. София / кв. Младост 4 Софийска област / България,108 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47414-tristaen-apartament-pod-naem-v-sofiya.html,47414,наем,Luximmo,0,0,11.5,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.034577
1158 €,Тристаен апартамент,гр. София / кв. Младост 4 Софийска област / България,96 м,5,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47415-tristaen-apartament-pod-naem-v-sofiya.html,47415,наем,Luximmo,0,0,12.06,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.035931
2200 €,Четиристаен апартамент,гр. София / кв. Лозенец Софийска област / България,143 м,4,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-chetiristayni-apartamenti/luksozen-imot-47395-chetiristaen-apartament-pod-naem-v-sofiya.html,47395,наем,Luximmo,0,0,15.38,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.037187
1100 €,Тристаен апартамент,гр. София / кв. Лозенец Софийска област / България,76 м,2,,https://www.luximmo.bg/bulgaria/oblast-sofia/sofiya/luksozni-imoti-tristayni-apartamenti/luksozen-imot-47389-tristaen-apartament-pod-naem-v-sofiya.html,47389,наем,Luximmo,0,0,14.47,https://www.luximmo.bg/naem/bulgaria/oblast-sofiya/sofiya-luksozni-imoti/po-tip-apartamenti/index.html,2026-01-26T06:06:38.038282
